34.7,36.0,34.82,51.25,62.13,65.01,54.0,53.9,56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2
36.0,34.82,51.25,62.13,65.01,54.0,53.9,56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1
34.82,51.25,62.13,65.01,54.0,53.9,56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69
51.25,62.13,65.01,54.0,53.9,56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85
62.13,65.01,54.0,53.9,56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19
65.01,54.0,53.9,56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69
54.0,53.9,56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0
53.9,56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0
56.5,49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6
49.64,43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69
43.63,19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08
19.01,49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52
49.85,41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34
41.6,40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27
40.1,35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72
35.03,61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97
61.26,46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64
46.25,40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3
40.0,60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0
60.6,65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8
65.0,34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36
34.34,68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1
68.52,4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5
4.0,34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5
34.77,50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74
50.85,54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5
54.04,55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39
55.33,57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58
57.9,61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9
61.0,41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6
41.38,44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63
44.0,50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01
50.0,58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0
58.81,13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77
13.32,56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0
56.57,48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8
48.82,48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13
48.48,42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0
42.0,45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55
45.64,52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19
52.0,51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75
51.33,61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1
61.74,48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7
48.62,63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44
63.6,61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86
61.1,42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47
42.8,58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5
58.0,36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67
36.2,64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18
64.1,64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29
64.69,37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04
37.85,62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03
62.19,65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83
65.69,54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88
54.0,66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71
66.0,50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31
50.6,53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39
53.69,45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41
45.08,33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03
33.52,40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1
40.34,57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54
57.27,53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99
53.72,43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52
43.97,39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52,45.01
39.64,46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52,45.01,25.01
46.3,44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52,45.01,25.01,53.42
44.0,45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52,45.01,25.01,53.42,48.18
45.8,50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52,45.01,25.01,53.42,48.18,33.04
50.36,56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52,45.01,25.01,53.42,48.18,33.04,68.1
56.1,60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52,45.01,25.01,53.42,48.18,33.04,68.1,44.63
60.5,62.5,41.74,41.5,46.39,28.58,58.9,54.6,50.63,41.01,50.0,48.77,45.0,40.8,60.13,42.0,33.55,49.19,61.75,57.1,54.7,53.44,41.86,62.47,43.5,42.67,58.18,47.29,53.04,67.03,33.83,57.88,51.71,62.31,61.39,64.41,54.03,51.1,66.54,48.99,70.52,45.01,25.01,53.42,48.18,33.04,68.1,44.63,52.1
